date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:57	2576/2576	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:10%20GMT	https://copygen.themenio.com/404-s2.html	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/404-s2.html	(from https://copygen.themenio.com/index-s3.html)
15:32:57	10947/10947	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/504.html	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/504.html	(from https://copygen.themenio.com/index-s3.html)
15:32:58	2545/2545	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:28%20GMT	https://copygen.themenio.com/504-s2.html	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/504-s2.html	(from https://copygen.themenio.com/index-s3.html)
15:32:58	14636/14636	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/terms-condition.html	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/terms-condition.html	(from https://copygen.themenio.com/index-s3.html)
15:32:58	38091/38091	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/gfx/banner/b.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/gfx/banner/b.png	(from https://copygen.themenio.com/index-s3.html)
15:33:00	54922/54922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/avatar/testimonials/md-a.jpg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/avatar/testimonials/md-a.jpg	(from https://copygen.themenio.com/index-s3.html)
15:33:00	47022/47022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/avatar/testimonials/md-b.jpg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/avatar/testimonials/md-b.jpg	(from https://copygen.themenio.com/index-s3.html)
15:33:01	27870/27870	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/gfx/process/a.jpg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/gfx/process/a.jpg	(from https://copygen.themenio.com/index-s3.html)
15:33:01	24045/24045	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/gfx/process/b.jpg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/gfx/process/b.jpg	(from https://copygen.themenio.com/index-s3.html)
15:33:01	48460/48460	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/images/gfx/process/c.jpg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/images/gfx/process/c.jpg	(from https://copygen.themenio.com/index-s3.html)
15:33:01	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2009:33:01%20GMT	https://copygen.themenio.com/rtl	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/rtl	(from https://copygen.themenio.com/index-s3.html)
15:33:02	25120/25120	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/rtl/	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/rtl/index.html	(from https://copygen.themenio.com/index-s3.html)
15:33:02	24143/24143	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/landing.html	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/landing.html	(from https://copygen.themenio.com/index-s3.html)
15:33:02	23214/23214	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:55:46%20GMT	https://copygen.themenio.com/dashboard/	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/dashboard/index.html	(from https://copygen.themenio.com/index-s3.html)
15:33:03	7662/7662	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Sep%202023%2023:52:10%20GMT	https://copygen.themenio.com/assets/js/scripts.js?v1.5.0	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/js/scripts6572.js	(from https://copygen.themenio.com/index-s3.html)
15:33:03	34116/34116	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.woff2	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.woff2	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:03	49496/49496	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.woff	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.woff	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:04	322275/322275	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Sep%202023%2023:51:52%20GMT	https://copygen.themenio.com/assets/js/bundle.js?v1.5.0	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/js/bundle6572.js	(from https://copygen.themenio.com/index-s3.html)
15:33:04	112496/112496	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.ttf	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.ttf	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:05	34876/34876	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.woff2	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.woff2	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:05	524423/524423	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.svg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-ExtraBold.svg	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:05	50280/50280	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.woff	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.woff	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:06	112316/112316	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.ttf	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.ttf	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:06	34788/34788	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.woff2	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.woff2	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:07	50296/50296	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.woff	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.woff	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:07	112496/112496	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.ttf	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.ttf	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:07	33596/33596	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.woff2	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.woff2	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:09	49048/49048	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.woff	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.woff	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:09	537896/537896	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.svg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Bold.svg	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:11	112392/112392	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.ttf	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.ttf	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:11	535414/535414	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.svg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Medium.svg	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:11	24992/24992	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/index-2.html	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:14	326636/326636	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Sep%202023%2023:52:28%20GMT	https://copygen.themenio.com/assets/fonts/Nioicon.eot	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/Nioicon.eot	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:14	326472/326472	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/Nioicon.ttf	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/Nioicon.ttf	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:14	326548/326548	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/Nioicon.woff	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/Nioicon.woff	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:14	528997/528997	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.svg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/PlusJakartaSans-Regular.svg	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:15	1107/1107	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/pattern/dot-a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/pattern/dot-a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:16	1106/1106	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/pattern/dot-a-white.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/pattern/dot-a-white.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:16	252238/252238	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/pattern/noise-a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/pattern/noise-a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:18	67442/67442	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/pattern/noise-b.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/pattern/noise-b.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:18	173691/173691	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/infinity-grid-a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/infinity-grid-a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:19	67870/67870	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/line-b.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/line-b.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:20	205285/205285	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/line-a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/line-a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:20	73246/73246	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/gradient/a-dark.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/gradient/a-dark.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:20	147086/147086	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/gradient/a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/gradient/a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:21	9221/9221	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-a.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-a.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:21	104304/104304	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/gradient/a-blur.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/gradient/a-blur.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:21	13334/13334	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-b.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-b.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:21	102805/102805	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-c.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-c.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:21	1443381/1443381	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:52:36%20GMT	https://copygen.themenio.com/assets/fonts/Nioicon.svg	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/fonts/Nioicon.svg	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:22	70206/70206	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-d.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-d.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:22	83628/83628	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-e.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-e.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:22	49113/49113	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-f.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-f.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:22	73373/73373	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-g.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-g.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:23	49113/49113	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-i.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-i.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:23	62823/62823	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-j.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-j.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
15:33:23	42065/42065	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202023%2023:52:38%20GMT	https://copygen.themenio.com/assets/images/shape/blur-k.png	C:/My%20Web%20Sites/ai%20agent/copygen.themenio.com/assets/images/shape/blur-k.png	(from https://copygen.themenio.com/assets/css/style-s3.css?v1.5.0)
